transaction_id,timestamp,customer_id,product_id,store_id,quantity,unit_price,payment_method,channel
TXN-100505,2024-05-27 09:07:00,CUST-5041,PRD-1016,STR-103,3,151.12,PayPal,Online
TXN-100506,2024-04-25 15:55:00,CUST-5189,PRD-1009,STR-105,1,51.86,Cash,Online
TXN-100507,2024-07-23 12:12:00,CUST-5022,PRD-1027,STR-106,1,290.33,PayPal,Mobile App
TXN-100508,2024-02-27 08:01:00,CUST-5237,PRD-1036,STR-104,4,258.18,PayPal,In-Store
TXN-100509,2024-03-08 19:54:00,CUST-5044,PRD-1004,STR-107,2,107.55,Cash,Online
TXN-100510,2024-02-08 09:23:00,CUST-5044,PRD-1037,STR-102,1,407.18,Cash,Online
TXN-100511,2024-07-16 15:52:00,CUST-5173,PRD-1032,STR-102,1,445.76,Debit Card,In-Store
TXN-100512,2024-08-08 21:50:00,CUST-5069,PRD-1019,STR-108,1,319.75,PayPal,In-Store
TXN-100513,2024-06-02 11:52:00,CUST-5073,PRD-1013,STR-107,1,78.67,Debit Card,In-Store
TXN-100514,2024-03-15 12:15:00,CUST-5159,PRD-1029,STR-104,1,114.29,PayPal,In-Store
TXN-100515,2024-01-03 15:08:00,CUST-5224,PRD-1021,STR-107,2,38.5,PayPal,Mobile App
TXN-100516,2024-04-18 19:38:00,CUST-5066,PRD-1005,STR-102,2,323.36,Credit Card,Online
TXN-100517,2024-08-26 11:30:00,CUST-5233,PRD-1023,STR-101,1,111.1,Cash,Mobile App
TXN-100518,2024-04-07 12:25:00,CUST-5172,PRD-1024,STR-103,5,120.02,Cash,In-Store
TXN-100519,2024-05-28 10:16:00,CUST-5044,PRD-1033,STR-108,4,328.05,PayPal,In-Store
TXN-100520,2024-01-23 13:45:00,CUST-5136,PRD-1028,STR-103,1,32.85,Apple Pay,In-Store
TXN-100521,2024-02-02 15:55:00,CUST-5250,PRD-1018,STR-106,4,190.07,Apple Pay,Online
TXN-100522,2024-06-05 21:48:00,CUST-5238,PRD-1017,STR-106,1,241.93,Debit Card,Online
TXN-100523,2024-07-07 15:48:00,CUST-5244,PRD-1010,STR-108,1,365.96,Debit Card,In-Store
TXN-100524,2024-02-28 10:02:00,CUST-5121,PRD-1017,STR-103,2,241.93,PayPal,In-Store
TXN-100525,2024-08-17 15:02:00,CUST-5114,PRD-1023,STR-108,1,111.1,Credit Card,Mobile App
TXN-100526,2024-08-09 10:07:00,CUST-5090,PRD-1006,STR-104,3,185.29,Debit Card,In-Store
TXN-100527,2024-07-10 16:52:00,CUST-5070,PRD-1037,STR-104,2,407.18,Credit Card,Mobile App
TXN-100528,2024-07-15 17:11:00,CUST-5107,PRD-1005,STR-104,3,323.36,Credit Card,Online
TXN-100529,2024-01-07 12:43:00,CUST-5175,PRD-1008,STR-107,1,393.08,Credit Card,Online
TXN-100530,2024-02-09 08:05:00,CUST-5118,PRD-1031,STR-108,2,53.16,Apple Pay,Mobile App
TXN-100531,2024-06-17 08:21:00,CUST-5249,PRD-1003,STR-108,1,225.99,Cash,In-Store
TXN-100532,2024-02-24 21:03:00,CUST-5206,PRD-1019,STR-106,3,319.75,Credit Card,Mobile App
TXN-100533,2024-06-03 14:05:00,CUST-5103,PRD-1017,STR-103,1,241.93,PayPal,In-Store
TXN-100534,2024-01-06 21:13:00,CUST-5042,PRD-1025,STR-107,1,178.76,Debit Card,In-Store
TXN-100535,2024-03-17 15:51:00,CUST-5111,PRD-1020,STR-103,1,379.0,Credit Card,Online
TXN-100536,2024-05-11 11:31:00,CUST-5115,PRD-1025,STR-108,1,178.76,Cash,Online
TXN-100537,2024-01-24 20:27:00,CUST-5208,PRD-1024,STR-103,1,120.02,PayPal,In-Store
TXN-100538,2024-01-11 16:21:00,CUST-5250,PRD-1030,STR-104,2,296.36,Debit Card,Online
TXN-100539,2024-05-14 18:41:00,CUST-5135,PRD-1006,STR-105,1,185.29,Credit Card,Online
TXN-100540,2024-03-17 10:08:00,CUST-5176,PRD-1020,STR-104,2,379.0,Apple Pay,Mobile App
TXN-100541,2024-01-13 16:04:00,CUST-5235,PRD-1003,STR-102,2,225.99,PayPal,In-Store
TXN-100542,2024-04-28 18:46:00,CUST-5146,PRD-1017,STR-106,1,241.93,Credit Card,Mobile App
TXN-100543,2024-01-05 09:47:00,CUST-5170,PRD-1030,STR-103,3,296.36,PayPal,In-Store
TXN-100544,2024-01-22 14:56:00,CUST-5181,PRD-1020,STR-106,2,379.0,PayPal,Mobile App
TXN-100545,2024-04-25 17:51:00,CUST-5068,PRD-1022,STR-103,1,96.48,Credit Card,Mobile App
TXN-100546,2024-06-03 12:55:00,CUST-5173,PRD-1007,STR-107,2,288.81,Credit Card,Online
TXN-100547,2024-01-30 08:10:00,CUST-5168,PRD-1031,STR-108,2,53.16,Cash,Mobile App
TXN-100548,2024-05-04 12:39:00,CUST-5209,PRD-1040,STR-106,2,60.73,PayPal,Online
TXN-100549,2024-01-23 10:08:00,CUST-5004,PRD-1013,STR-102,3,78.67,Debit Card,In-Store
TXN-100550,2024-02-23 15:41:00,CUST-5038,PRD-1016,STR-107,3,151.12,Cash,In-Store
TXN-100551,2024-01-23 12:49:00,CUST-5119,PRD-1010,STR-108,1,365.96,Credit Card,In-Store
TXN-100552,2024-08-19 10:47:00,CUST-5180,PRD-1029,STR-108,1,114.29,PayPal,Mobile App
TXN-100553,2024-03-03 11:18:00,CUST-5146,PRD-1026,STR-101,1,228.07,Credit Card,Mobile App
TXN-100554,2024-08-04 19:27:00,CUST-5107,PRD-1032,STR-105,1,445.76,PayPal,Online
TXN-100555,2024-05-11 17:46:00,CUST-5157,PRD-1032,STR-104,2,445.76,Cash,In-Store
TXN-100556,2024-04-18 17:20:00,CUST-5142,PRD-1005,STR-105,4,323.36,PayPal,Online
TXN-100557,2024-01-30 15:39:00,CUST-5241,PRD-1023,STR-108,2,111.1,Credit Card,In-Store
TXN-100558,2024-03-14 19:12:00,CUST-5121,PRD-1023,STR-108,1,111.1,Debit Card,Mobile App
TXN-100559,2024-08-20 18:21:00,CUST-5236,PRD-1039,STR-108,1,339.23,Apple Pay,Mobile App
TXN-100560,2024-07-01 14:26:00,CUST-5214,PRD-1024,STR-108,3,120.02,Debit Card,Mobile App
TXN-100561,2024-02-23 12:44:00,CUST-5192,PRD-1006,STR-108,1,185.29,Debit Card,In-Store
TXN-100562,2024-06-04 15:06:00,CUST-5204,PRD-1027,STR-108,1,290.33,Debit Card,Mobile App
TXN-100563,2024-01-13 08:22:00,CUST-5226,PRD-1017,STR-106,2,241.93,Debit Card,Mobile App
TXN-100564,2024-01-09 20:04:00,CUST-5087,PRD-1028,STR-102,2,32.85,Credit Card,Mobile App
TXN-100565,2024-02-27 15:16:00,CUST-5088,PRD-1023,STR-101,3,111.1,Cash,Online
TXN-100566,2024-08-17 10:54:00,CUST-5177,PRD-1033,STR-102,2,328.05,PayPal,Online
TXN-100567,2024-08-03 20:07:00,CUST-5250,PRD-1007,STR-102,3,288.81,Credit Card,Mobile App
TXN-100568,2024-01-27 10:40:00,CUST-5031,PRD-1014,STR-106,1,458.05,Apple Pay,Mobile App
TXN-100569,2024-04-23 20:32:00,CUST-5128,PRD-1007,STR-103,2,288.81,Apple Pay,In-Store
TXN-100570,2024-02-01 21:12:00,CUST-5113,PRD-1027,STR-101,1,290.33,PayPal,Online
TXN-100571,2024-03-14 16:10:00,CUST-5022,PRD-1018,STR-106,2,190.07,PayPal,Online
TXN-100572,2024-06-10 18:15:00,CUST-5039,PRD-1034,STR-107,3,361.62,Debit Card,Online
TXN-100573,2024-04-15 14:57:00,CUST-5118,PRD-1034,STR-106,4,361.62,PayPal,In-Store
TXN-100574,2024-07-16 08:45:00,CUST-5207,PRD-1034,STR-102,1,361.62,Apple Pay,Online
TXN-100575,2024-07-16 10:27:00,CUST-5016,PRD-1026,STR-101,2,228.07,Debit Card,Mobile App
TXN-100576,2024-01-15 18:45:00,CUST-5205,PRD-1034,STR-105,1,361.62,Cash,Online
TXN-100577,2024-07-03 19:20:00,CUST-5233,PRD-1023,STR-101,3,111.1,Cash,Mobile App
TXN-100578,2024-08-23 10:44:00,CUST-5104,PRD-1029,STR-104,4,114.29,Cash,Mobile App
TXN-100579,2024-06-15 15:44:00,CUST-5089,PRD-1026,STR-104,4,228.07,Credit Card,In-Store
TXN-100580,2024-05-17 13:24:00,CUST-5186,PRD-1009,STR-105,1,51.86,Cash,Mobile App
TXN-100581,2024-03-20 16:21:00,CUST-5194,PRD-1011,STR-101,1,403.78,Cash,Mobile App
TXN-100582,2024-03-07 11:53:00,CUST-5199,PRD-1020,STR-107,8,379.0,Credit Card,Mobile App
TXN-100583,2024-01-16 21:23:00,CUST-5067,PRD-1033,STR-106,1,328.05,Credit Card,Online
TXN-100584,2024-03-17 17:47:00,CUST-5002,PRD-1030,STR-106,8,296.36,Cash,Mobile App
TXN-100585,2024-07-01 18:42:00,CUST-5137,PRD-1039,STR-104,1,339.23,Apple Pay,Mobile App
TXN-100586,2024-07-19 21:45:00,CUST-5147,PRD-1009,STR-107,2,51.86,Debit Card,In-Store
TXN-100587,2024-03-24 16:37:00,CUST-5050,PRD-1024,STR-108,1,120.02,PayPal,Online
TXN-100588,2024-01-21 09:03:00,CUST-5109,PRD-1009,STR-108,1,51.86,Credit Card,Online
TXN-100589,2024-06-22 16:25:00,CUST-5151,PRD-1036,STR-107,4,258.18,Cash,Online
TXN-100590,2024-06-11 14:28:00,CUST-5177,PRD-1032,STR-107,3,445.76,Debit Card,Mobile App
TXN-100591,2024-02-02 15:45:00,CUST-5118,PRD-1009,STR-102,2,51.86,PayPal,Online
TXN-100592,2024-01-09 19:10:00,CUST-5242,PRD-1036,STR-106,4,258.18,Credit Card,Mobile App
TXN-100593,2024-08-06 14:07:00,CUST-5031,PRD-1024,STR-105,1,120.02,Debit Card,In-Store
TXN-100594,2024-04-05 12:23:00,CUST-5078,PRD-1019,STR-108,1,319.75,Debit Card,In-Store
TXN-100595,2024-07-19 17:26:00,CUST-5013,PRD-1020,STR-105,1,379.0,PayPal,In-Store
TXN-100596,2024-02-01 16:22:00,CUST-5018,PRD-1003,STR-107,1,225.99,Apple Pay,Mobile App
TXN-100597,2024-04-25 13:50:00,CUST-5097,PRD-1031,STR-103,3,53.16,Cash,Mobile App
TXN-100598,2024-04-27 20:28:00,CUST-5171,PRD-1029,STR-103,3,114.29,Apple Pay,In-Store
TXN-100599,2024-07-23 17:42:00,CUST-5160,PRD-1027,STR-107,1,290.33,PayPal,Online
TXN-100599,2024-05-18 08:42:00,CUST-5228,PRD-1029,STR-105,-2,114.29,,Mobile App
TXN-100601,2024-01-07 17:40:00,CUST-5204,PRD-1020,STR-102,2,379.0,Credit Card,In-Store
TXN-100602,2024-06-07 16:36:00,CUST-5194,PRD-1004,STR-104,3,107.55,Cash,In-Store
TXN-100603,2024-01-31 18:59:00,CUST-5137,PRD-1012,STR-101,1,366.14,Debit Card,In-Store
TXN-100604,2024-07-31 19:53:00,CUST-5228,PRD-1038,STR-108,1,34.4,Cash,Mobile App
TXN-100605,2024-03-23 14:37:00,CUST-5012,PRD-1032,STR-101,1,445.76,Debit Card,Online
TXN-100606,2024-01-07 21:33:00,CUST-5082,PRD-1025,STR-105,1,178.76,Credit Card,Mobile App
TXN-100607,2024-02-13 12:09:00,CUST-5047,PRD-1017,STR-102,1,241.93,PayPal,Mobile App
TXN-100608,2024-02-13 08:39:00,CUST-5247,PRD-1021,STR-103,1,38.5,Credit Card,Online
TXN-100609,2024-04-09 09:20:00,CUST-5037,PRD-1027,STR-106,1,290.33,Credit Card,In-Store
TXN-100610,2024-02-21 11:48:00,CUST-5153,PRD-1038,STR-104,1,34.4,Cash,Online
TXN-100611,2024-01-30 12:03:00,CUST-5082,PRD-1030,STR-107,1,296.36,Credit Card,Online
TXN-100612,2024-06-11 11:58:00,CUST-5227,PRD-1002,STR-105,2,330.47,Cash,Mobile App
TXN-100613,2024-01-26 11:48:00,CUST-5143,PRD-1009,STR-105,2,51.86,PayPal,In-Store
TXN-100614,2024-08-04 18:32:00,CUST-5053,PRD-1010,STR-106,2,365.96,Debit Card,In-Store
TXN-100615,2024-05-17 14:58:00,CUST-5143,PRD-1029,STR-101,1,114.29,PayPal,Mobile App
TXN-100616,2024-03-15 18:10:00,CUST-5001,PRD-1004,STR-108,1,107.55,Apple Pay,Mobile App
TXN-100617,2024-04-07 13:53:00,CUST-5162,PRD-1014,STR-105,1,458.05,Cash,Mobile App
TXN-100618,2024-01-18 12:05:00,CUST-5102,PRD-1008,STR-103,2,393.08,Apple Pay,Online
TXN-100619,2024-02-23 17:32:00,CUST-5246,PRD-1021,STR-106,2,38.5,PayPal,Online
TXN-100620,2024-03-03 18:20:00,CUST-5088,PRD-1014,STR-108,5,458.05,Apple Pay,In-Store
TXN-100621,2024-08-21 19:08:00,CUST-5166,PRD-1001,STR-108,1,16.67,Credit Card,Mobile App
TXN-100622,2024-02-14 14:35:00,CUST-5230,PRD-1032,STR-107,2,445.76,Credit Card,Mobile App
TXN-100623,2024-01-08 21:52:00,CUST-5172,PRD-1029,STR-102,1,114.29,PayPal,Mobile App
TXN-100624,2024-04-01 14:11:00,CUST-5215,PRD-1001,STR-102,1,16.67,Debit Card,Online
TXN-100625,2024-01-03 11:47:00,CUST-5006,PRD-1018,STR-106,1,190.07,Cash,Mobile App
TXN-100626,2024-03-18 20:45:00,CUST-5057,PRD-1015,STR-108,5,128.11,Credit Card,Online
TXN-100627,2024-05-06 19:45:00,CUST-5156,PRD-1014,STR-101,1,458.05,PayPal,In-Store
TXN-100628,2024-08-10 12:36:00,CUST-5129,PRD-1032,STR-103,2,445.76,Cash,Mobile App
TXN-100629,2024-06-23 17:36:00,CUST-5045,PRD-1005,STR-103,2,323.36,Debit Card,Online
TXN-100630,2024-08-26 17:54:00,CUST-5059,PRD-1034,STR-105,1,361.62,Credit Card,Mobile App
TXN-100631,2024-06-22 16:39:00,CUST-5065,PRD-1036,STR-108,1,258.18,PayPal,Mobile App
TXN-100632,2024-06-21 18:03:00,CUST-5219,PRD-1021,STR-107,3,38.5,PayPal,Online
TXN-100633,2024-02-01 18:33:00,CUST-5120,PRD-1032,STR-106,2,445.76,Credit Card,Mobile App
TXN-100634,2024-02-27 08:17:00,CUST-5236,PRD-1027,STR-108,1,290.33,PayPal,In-Store
TXN-100635,2024-03-26 09:56:00,CUST-5147,PRD-1002,STR-104,5,330.47,PayPal,In-Store
TXN-100636,2024-08-22 11:12:00,CUST-5043,PRD-1022,STR-105,1,96.48,Credit Card,In-Store
TXN-100637,2024-05-02 14:51:00,CUST-5007,PRD-1038,STR-106,3,34.4,Debit Card,In-Store
TXN-100638,2024-05-01 11:21:00,CUST-5214,PRD-1004,STR-106,2,107.55,Debit Card,In-Store
TXN-100639,2024-07-17 17:39:00,CUST-5113,PRD-1007,STR-108,2,288.81,Credit Card,In-Store
TXN-100640,2024-08-22 08:24:00,CUST-5081,PRD-1005,STR-103,1,323.36,PayPal,In-Store
TXN-100641,2024-03-18 17:40:00,CUST-5111,PRD-1005,STR-102,2,323.36,Cash,In-Store
TXN-100642,2024-03-16 21:24:00,CUST-5103,PRD-1007,STR-107,1,288.81,Cash,Mobile App
TXN-100643,2024-06-08 08:29:00,CUST-5099,PRD-1030,STR-107,4,296.36,Cash,In-Store
TXN-100644,2024-03-27 18:43:00,CUST-5201,PRD-1002,STR-108,2,330.47,Cash,In-Store
TXN-100645,2024-01-28 09:00:00,CUST-5153,PRD-1005,STR-104,4,323.36,Debit Card,Mobile App
TXN-100646,2024-05-10 12:22:00,CUST-5108,PRD-1031,STR-108,1,53.16,Debit Card,In-Store
TXN-100647,2024-01-16 10:19:00,CUST-5150,PRD-1028,STR-106,1,32.85,Cash,In-Store
TXN-100648,2024-02-07 15:19:00,CUST-5155,PRD-1022,STR-105,1,96.48,Credit Card,Mobile App
TXN-100649,2024-05-30 18:43:00,CUST-5038,PRD-1004,STR-104,2,107.55,Cash,In-Store
TXN-100650,2024-04-18 13:12:00,CUST-5250,PRD-1013,STR-104,3,78.67,Apple Pay,In-Store
TXN-100651,2024-06-19 15:44:00,CUST-5178,PRD-1030,STR-106,3,296.36,Cash,Online
TXN-100652,2024-06-06 12:26:00,CUST-5085,PRD-1011,STR-102,1,403.78,Credit Card,Online
TXN-100653,2024-02-26 08:40:00,CUST-5058,PRD-1015,STR-108,2,128.11,Debit Card,Online
TXN-100654,2024-07-07 20:52:00,CUST-5085,PRD-1025,STR-104,1,178.76,Credit Card,Online
TXN-100655,2024-01-03 09:22:00,CUST-5008,PRD-1036,STR-102,1,258.18,PayPal,In-Store
TXN-100656,2024-06-10 17:58:00,CUST-5196,PRD-1024,STR-101,5,120.02,Debit Card,In-Store
TXN-100657,2024-03-13 10:14:00,CUST-5227,PRD-1017,STR-103,1,241.93,Cash,In-Store
TXN-100658,2024-02-15 11:01:00,CUST-5046,PRD-1017,STR-102,1,241.93,Debit Card,Online
TXN-100659,2024-06-16 20:56:00,CUST-5029,PRD-1022,STR-104,1,96.48,Debit Card,Online
TXN-100660,2024-07-26 13:42:00,CUST-5044,PRD-1034,STR-107,4,361.62,Credit Card,In-Store
TXN-100661,2024-02-06 10:50:00,CUST-5049,PRD-1013,STR-107,2,78.67,Apple Pay,Mobile App
TXN-100662,2024-04-19 18:15:00,CUST-5236,PRD-1003,STR-104,3,225.99,Apple Pay,In-Store
TXN-100663,2024-03-24 11:03:00,CUST-5162,PRD-1018,STR-103,3,190.07,Cash,Online
TXN-100664,2024-02-23 19:05:00,CUST-5201,PRD-1031,STR-102,1,53.16,PayPal,Mobile App
TXN-100665,2024-07-11 16:23:00,CUST-5128,PRD-1034,STR-108,1,361.62,Apple Pay,Mobile App
TXN-100666,2024-06-26 15:45:00,CUST-5245,PRD-1032,STR-108,1,445.76,PayPal,Mobile App
TXN-100667,2024-08-23 20:37:00,CUST-5167,PRD-1003,STR-104,1,225.99,Debit Card,Online
TXN-100668,2024-08-08 11:25:00,CUST-5056,PRD-1020,STR-107,4,379.0,Cash,In-Store
TXN-100669,2024-08-27 21:23:00,CUST-5066,PRD-1036,STR-102,1,258.18,Credit Card,Online
TXN-100670,2024-04-23 16:22:00,CUST-5059,PRD-1038,STR-101,1,34.4,Cash,Online
TXN-100671,2024-04-19 15:29:00,CUST-5111,PRD-1027,STR-106,3,290.33,Apple Pay,Online
TXN-100672,2024-04-07 08:11:00,CUST-5114,PRD-1015,STR-105,2,128.11,Apple Pay,In-Store
TXN-100673,2024-03-16 21:32:00,CUST-5132,PRD-1035,STR-102,3,150.64,Debit Card,In-Store
TXN-100674,2024-01-31 09:23:00,CUST-5010,PRD-1035,STR-104,1,150.64,Apple Pay,Online
TXN-100675,2024-03-18 19:52:00,CUST-5197,PRD-1018,STR-104,2,190.07,Debit Card,Mobile App
TXN-100676,2024-07-08 16:58:00,CUST-5067,PRD-1001,STR-105,1,16.67,Apple Pay,Online
TXN-100677,2024-04-13 21:37:00,CUST-5194,PRD-1001,STR-108,2,16.67,Debit Card,Online
TXN-100678,2024-02-28 11:46:00,CUST-5192,PRD-1014,STR-108,1,458.05,Cash,Mobile App
TXN-100679,2024-07-12 15:46:00,CUST-5209,PRD-1030,STR-106,3,296.36,Apple Pay,In-Store
TXN-100680,2024-04-19 20:44:00,CUST-5107,PRD-1014,STR-108,1,458.05,Cash,In-Store
TXN-100681,2024-04-05 10:36:00,CUST-5224,PRD-1009,STR-105,4,51.86,Credit Card,Online
TXN-100682,2024-07-26 18:53:00,CUST-5091,PRD-1022,STR-104,1,96.48,PayPal,Mobile App
TXN-100683,2024-05-17 12:20:00,CUST-5151,PRD-1002,STR-101,4,330.47,Debit Card,Online
TXN-100684,2024-05-25 18:51:00,CUST-5155,PRD-1039,STR-107,8,339.23,Debit Card,Online
TXN-100685,2024-01-17 16:24:00,CUST-5049,PRD-1031,STR-102,1,53.16,PayPal,Mobile App
TXN-100686,2024-08-17 12:05:00,CUST-5044,PRD-1007,STR-103,1,288.81,Cash,Online
TXN-100687,2024-01-07 10:12:00,CUST-5018,PRD-1025,STR-105,1,178.76,Apple Pay,Mobile App
TXN-100688,2024-05-14 09:29:00,CUST-5015,PRD-1024,STR-101,1,120.02,PayPal,Online
TXN-100689,2024-02-10 09:08:00,CUST-5138,PRD-1027,STR-108,2,290.33,PayPal,In-Store
TXN-100690,2024-02-03 21:13:00,CUST-5080,PRD-1028,STR-108,1,32.85,Cash,Online
TXN-100691,2024-05-30 11:32:00,CUST-5184,PRD-1030,STR-105,1,296.36,Debit Card,Online
TXN-100692,2024-01-17 21:25:00,CUST-5155,PRD-1016,STR-106,4,151.12,PayPal,Online
TXN-100693,2024-04-28 17:02:00,CUST-5189,PRD-1006,STR-105,2,185.29,PayPal,Online
TXN-100694,2024-06-28 21:45:00,CUST-5203,PRD-1020,STR-107,2,379.0,Debit Card,Online
TXN-100695,2024-03-04 10:57:00,CUST-5159,PRD-1028,STR-108,1,32.85,Debit Card,Mobile App
TXN-100696,2024-05-25 09:25:00,CUST-5179,PRD-1003,STR-104,4,225.99,Debit Card,Online
TXN-100697,2024-08-13 18:34:00,CUST-5075,PRD-1005,STR-104,4,323.36,PayPal,Mobile App
TXN-100698,2024-02-01 13:04:00,CUST-5194,PRD-1007,STR-106,1,288.81,Debit Card,Online
TXN-100699,2024-02-23 16:02:00,CUST-5119,PRD-1002,STR-102,2,330.47,PayPal,Online
TXN-100699,2024-03-28 19:25:00,CUST-5220,PRD-1013,STR-107,1,78.67,Apple Pay,In-Store
TXN-100701,2024-06-30 10:20:00,CUST-5172,PRD-1030,STR-108,1,296.36,Credit Card,Mobile App
TXN-100702,2024-06-17 11:45:00,CUST-5244,PRD-1029,STR-103,1,114.29,Apple Pay,In-Store
TXN-100703,2024-02-13 21:01:00,CUST-5156,PRD-1007,STR-103,1,288.81,Cash,Mobile App
TXN-100704,2024-04-10 10:04:00,CUST-5172,PRD-1001,STR-105,1,16.67,Apple Pay,In-Store
TXN-100705,2024-02-25 19:02:00,CUST-5229,PRD-1035,STR-104,1,150.64,Credit Card,Mobile App
TXN-100706,2024-07-26 16:41:00,CUST-5170,PRD-1007,STR-107,2,288.81,PayPal,In-Store
TXN-100707,2024-06-02 08:03:00,CUST-5198,PRD-1025,STR-104,4,178.76,Apple Pay,In-Store
TXN-100708,2024-02-21 09:01:00,CUST-5108,PRD-1002,STR-101,1,330.47,Debit Card,Mobile App
TXN-100709,2024-06-20 09:14:00,CUST-5246,PRD-1007,STR-103,2,288.81,Credit Card,Online
TXN-100710,2024-05-11 09:52:00,CUST-5084,PRD-1021,STR-104,2,38.5,Cash,Online
TXN-100711,2024-08-28 14:07:00,CUST-5060,PRD-1014,STR-102,1,458.05,Debit Card,In-Store
TXN-100712,2024-04-12 18:20:00,CUST-5004,PRD-1025,STR-104,1,178.76,Credit Card,Mobile App
TXN-100713,2024-07-27 12:41:00,CUST-5160,PRD-1024,STR-101,1,120.02,Debit Card,Online
TXN-100714,2024-03-18 20:38:00,CUST-5128,PRD-1007,STR-103,1,288.81,Credit Card,Mobile App
TXN-100715,2024-03-24 18:44:00,CUST-5100,PRD-1009,STR-106,1,51.86,Apple Pay,Mobile App
TXN-100716,2024-05-03 09:21:00,CUST-5005,PRD-1039,STR-108,1,339.23,Debit Card,Mobile App
TXN-100717,2024-05-30 19:00:00,CUST-5060,PRD-1002,STR-102,1,330.47,PayPal,In-Store
TXN-100718,2024-06-07 09:03:00,CUST-5036,PRD-1024,STR-108,1,120.02,Debit Card,Online
TXN-100719,2024-02-22 18:02:00,CUST-5061,PRD-1039,STR-108,2,339.23,Apple Pay,In-Store
TXN-100720,2024-03-12 13:41:00,CUST-5202,PRD-1003,STR-107,2,225.99,,In-Store
TXN-100721,2024-02-28 21:46:00,CUST-5085,PRD-1022,STR-104,1,96.48,Credit Card,Mobile App
TXN-100722,2024-03-04 20:43:00,CUST-5179,PRD-1015,STR-107,2,128.11,Debit Card,Online
TXN-100723,2024-06-10 08:04:00,CUST-5223,PRD-1032,STR-102,5,445.76,Credit Card,Mobile App
TXN-100724,2024-02-06 11:08:00,CUST-5024,PRD-1012,STR-104,1,366.14,Credit Card,Online
TXN-100725,2024-07-04 15:19:00,CUST-5043,PRD-1013,STR-104,1,78.67,Cash,In-Store
TXN-100726,2024-03-18 12:36:00,CUST-5115,PRD-1013,STR-105,3,78.67,PayPal,In-Store
TXN-100727,2024-04-02 14:24:00,CUST-5043,PRD-1031,STR-108,1,53.16,Cash,Mobile App
TXN-100728,2024-04-20 20:09:00,CUST-5210,PRD-1031,STR-101,3,53.16,PayPal,In-Store
TXN-100729,2024-07-13 12:38:00,CUST-5138,PRD-1010,STR-103,1,365.96,PayPal,Online
TXN-100730,2024-04-26 12:24:00,CUST-5144,PRD-1039,STR-108,1,339.23,Debit Card,Mobile App
TXN-100731,2024-04-30 11:09:00,CUST-5235,PRD-1013,STR-101,1,78.67,Cash,Mobile App
TXN-100732,2024-07-04 13:31:00,CUST-5104,PRD-1027,STR-107,5,290.33,Apple Pay,Online
TXN-100733,2024-05-05 12:41:00,CUST-5151,PRD-1005,STR-107,4,323.36,Credit Card,Online
TXN-100734,2024-08-26 17:10:00,CUST-5050,PRD-1028,STR-105,3,32.85,Apple Pay,Mobile App
TXN-100735,2024-06-30 15:40:00,CUST-5177,PRD-1024,STR-101,2,120.02,PayPal,Mobile App
TXN-100736,2024-03-04 11:30:00,CUST-5009,PRD-1024,STR-101,2,120.02,Debit Card,Online
TXN-100737,2024-06-03 15:43:00,CUST-5038,PRD-1017,STR-104,2,241.93,Debit Card,In-Store
TXN-100738,2024-01-30 20:05:00,CUST-5165,PRD-1025,STR-107,2,178.76,Credit Card,Mobile App
TXN-100739,2024-08-20 11:56:00,CUST-5109,PRD-1011,STR-107,1,403.78,Apple Pay,Mobile App
TXN-100740,2024-05-16 18:56:00,CUST-5098,PRD-1038,STR-105,2,34.4,Credit Card,In-Store
TXN-100741,2024-06-11 17:49:00,CUST-5205,PRD-1023,STR-103,1,111.1,Debit Card,Mobile App
TXN-100742,2024-04-11 19:19:00,CUST-5002,PRD-1011,STR-108,1,403.78,Credit Card,Mobile App
TXN-100743,2024-04-16 16:26:00,CUST-5168,PRD-1019,STR-107,1,319.75,Apple Pay,In-Store
TXN-100744,2024-06-29 10:12:00,CUST-5125,PRD-1012,STR-102,1,366.14,Debit Card,In-Store
TXN-100745,2024-02-21 08:47:00,CUST-5047,PRD-1013,STR-105,8,78.67,PayPal,Online
TXN-100746,2024-06-09 17:06:00,CUST-5223,PRD-1011,STR-102,1,403.78,PayPal,In-Store
TXN-100747,2024-03-11 09:21:00,CUST-5008,PRD-1038,STR-104,1,34.4,Credit Card,In-Store
TXN-100748,2024-01-16 12:48:00,CUST-5245,PRD-1001,STR-101,1,16.67,Cash,In-Store
TXN-100749,2024-04-06 17:33:00,CUST-5247,PRD-1018,STR-108,1,190.07,Apple Pay,Mobile App
TXN-100750,2024-04-19 13:23:00,CUST-5175,PRD-1022,STR-106,-2,96.48,Apple Pay,Mobile App
TXN-100751,2024-04-12 14:39:00,CUST-5015,PRD-1023,STR-106,3,111.1,Credit Card,Online
TXN-100752,2024-08-10 19:25:00,CUST-5186,PRD-1009,STR-101,2,51.86,Cash,Online
TXN-100753,2024-06-28 20:52:00,CUST-5064,PRD-1024,STR-108,2,120.02,PayPal,Mobile App
TXN-100754,2024-04-15 18:12:00,CUST-5001,PRD-1021,STR-101,2,38.5,Credit Card,Mobile App
TXN-100755,2024-03-24 18:28:00,CUST-5060,PRD-1039,STR-108,1,339.23,Cash,In-Store
TXN-100756,2024-03-30 14:59:00,CUST-5242,PRD-1031,STR-102,2,53.16,Apple Pay,Mobile App
